#Acq. time (s)=	10
#Accumulations=	1
#Range (cm-¹)=	800...2999
#Windows=	1
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Off
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector temperature (°C)=	-60.1
#Instrument=	XploRA
#Detector=	Syncerity
#Objective=	x100
#Grating=	1200 gr/mm
#Laser (nm)=	532 
#Filter=	25%
#Slit (µm)=	100 
#Hole (µm)=	300 
#Fiber=	Off
#Laser pol=	Horizontal
#Raman pol=	None
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	0
#Full time(s)=	14
#Project=	2022-01-13
#Sample=	Prem
#Site=	
#Title=	RC_3
#Remark=	
#Date=	07.03.2022 18:25
#Acquired=	07.03.2022 18:25:13
1029.08	4224
1031.9	4150
1034.73	3848
1037.55	3684
1040.37	3630
1043.18	3540
1046	3516
1048.82	3430
1051.63	3332
1054.45	3362
1057.26	3280
1060.07	3362
1062.89	3372
1065.7	3324
1068.51	3266
1071.31	3258
1074.12	3300
1076.93	3210
1079.73	3238
1082.54	3276
1085.35	3270
1088.15	3288
1090.95	3284
1093.75	3264
1096.55	3214
1099.35	3170
1102.15	3186
1104.94	3172
1107.74	3204
1110.54	3232
1113.33	3146
1116.12	3092
1118.92	3188
1121.71	3168
1124.5	3154
1127.29	3078
1130.08	3104
1132.86	3100
1135.65	3096
1138.43	3092
1141.22	3028
1144	3040
1146.79	3102
1149.57	2948
1152.35	2986
1155.13	3002
1157.91	2956
1160.68	3062
1163.46	2970
1166.24	2950
1169.01	2982
1171.79	2956
1174.56	2954
1177.33	3016
1180.1	3034
1182.87	2910
1185.64	3004
1188.41	2896
1191.18	2970
1193.94	2922
1196.71	2994
1199.47	2932
1202.24	2968
1205	2978
1207.76	2988
1210.52	3040
1213.28	3010
1216.04	2946
1218.8	2940
1221.56	2984
1224.31	2940
1227.06	2938
1229.82	2944
1232.57	2966
1235.32	2930
1238.07	2846
1240.82	2930
1243.57	2814
1246.32	2892
1249.07	2890
1251.82	2864
1254.56	2826
1257.31	2838
1260.05	2874
1262.79	2808
1265.53	2884
1268.27	2846
1271.01	2868
1273.75	2884
1276.49	2878
1279.23	2852
1281.96	2874
1284.7	2914
1287.43	2860
1290.17	2888
1292.9	2892
1295.63	2940
1298.36	2810
1301.09	2840
1303.82	2878
1306.54	2886
1309.27	2920
1312	2870
1314.72	2884
1317.44	2874
1320.17	2860
1322.89	2912
1325.61	2894
1328.33	2788
1331.05	2826
1333.77	2908
1336.48	2890
1339.2	2814
1341.91	2888
1344.63	2872
1347.34	2820
1350.05	2786
1352.77	2874
1355.48	2816
1358.19	2830
1360.9	2826
1363.6	2836
1366.31	2808
1369.01	2754
1371.72	2784
1374.42	2804
1377.13	2774
1379.83	2766
1382.53	2822
1385.23	2838
1387.93	2776
1390.63	2760
1393.32	2814
1396.02	2794
1398.72	2752
1401.41	2786
1404.1	2770
1406.8	2772
1409.49	2794
1412.18	2746
1414.87	2780
1417.56	2762
1420.25	2762
1422.94	2850
1425.62	2856
1428.31	2858
1430.99	2892
1433.67	2898
1436.36	2916
1439.04	2952
1441.72	2890
1444.4	3038
1447.08	2976
1449.76	2914
1452.43	2934
1455.11	2872
1457.78	2882
1460.46	2870
1463.13	2796
1465.8	2768
1468.47	2768
1471.15	2710
1473.82	2666
1476.48	2676
1479.15	2726
1481.82	2720
1484.48	2656
1487.15	2686
1489.81	2586
1492.48	2580
1495.14	2552
1497.8	2590
1500.46	2588
1503.12	2628
1505.78	2582
1508.44	2580
1511.09	2544
1513.75	2586
1516.4	2534
1519.06	2552
1521.71	2548
1524.36	2522
1527.01	2514
1529.66	2578
1532.31	2572
1534.96	2624
1537.61	2620
1540.26	2632
1542.9	2558
1545.55	2572
1548.19	2574
1550.83	2592
1553.47	2614
1556.12	2642
1558.76	2586
1561.4	2662
1564.03	2630
1566.67	2700
1569.31	2648
1571.94	2682
1574.58	2674
1577.21	2662
1579.85	2614
1582.48	2638
1585.11	2606
1587.74	2538
1590.37	2640
1593	2628
1595.62	2544
1598.25	2600
1600.88	2564
1603.5	2590
1606.13	2616
1608.75	2602
1611.37	2586
1613.99	2588
1616.61	2532
1619.23	2556
1621.85	2562
1624.47	2564
1627.08	2494
1629.7	2566
1632.32	2540
1634.93	2486
1637.54	2462
1640.15	2500
1642.77	2510
1645.38	2524
1647.98	2544
1650.59	2518
1653.2	2484
1655.81	2414
1658.41	2456
1661.02	2526
1663.62	2486
1666.22	2518
1668.83	2414
1671.43	2464
1674.03	2450
1676.63	2464
1679.23	2418
1681.83	2414
1684.42	2486
1687.02	2482
1689.61	2420
1692.21	2450
1694.8	2476
1697.39	2486
1699.98	2408
1702.57	2448
1705.16	2464
1707.75	2518
1710.34	2468
1712.93	2492
1715.51	2476
1718.1	2452
1720.68	2520
1723.27	2484
1725.85	2538
1728.43	2458
1731.01	2498
1733.59	2494
1736.17	2460
1738.75	2460
1741.32	2350
1743.9	2384
1746.48	2370
1749.05	2358
1751.62	2414
1754.2	2402
1756.77	2374
1759.34	2360
1761.91	2344
1764.48	2330
1767.05	2348
1769.61	2370
1772.18	2384
1774.75	2420
1777.31	2354
1779.87	2410
1782.44	2356
1785	2362
1787.56	2380
1790.12	2402
1792.68	2386
1795.24	2402
1797.8	2370
1800.35	2338
1802.91	2378
1805.47	2390
1808.02	2348
1810.57	2350
1813.12	2358
1815.68	2396
1818.23	2360
1820.78	2292
1823.33	2386
1825.87	2348
1828.42	2292
1830.97	2296
1833.51	2330
1836.06	2324
1838.6	2252
1841.14	2282
1843.68	2316
1846.22	2386
1848.77	2308
1851.3	2352
1853.84	2300
1856.38	2294
1858.92	2404
1861.45	2298
1863.99	2334
1866.52	2282
1869.05	2286
1871.59	2248
1874.12	2348
1876.65	2292
1879.18	2324
1881.71	2286
1884.23	2264
1886.76	2294
1889.29	2286
1891.81	2288
1894.34	2300
1896.86	2350
1899.38	2262
1901.9	2312
1904.42	2316
1906.94	2348
1909.46	2288
1911.98	2270
1914.5	2314
1917.02	2224
1919.53	2280
1922.05	2284
1924.56	2236
1927.07	2230
1929.59	2248
1932.1	2252
1934.61	2294
1937.12	2270
1939.62	2326
1942.13	2298
1944.64	2242
1947.15	2290
1949.65	2298
1952.16	2214
1954.66	2302
1957.16	2284
1959.66	2262
1962.16	2226
1964.66	2336
1967.16	2258
1969.66	2258
1972.16	2264
1974.66	2268
1977.15	2266
1979.65	2278
1982.14	2248
1984.63	2264
1987.12	2222
1989.62	2204
1992.11	2262
1994.6	2250
1997.09	2278
1999.57	2220
2002.06	2222
2004.55	2278
2007.03	2206
2009.52	2174
2012	2210
2014.48	2246
2016.96	2196
2019.45	2206
2021.93	2240
2024.41	2174
2026.88	2226
2029.36	2184
2031.84	2176
2034.31	2206
2036.79	2196
2039.26	2216
2041.74	2218
2044.21	2216
2046.68	2210
2049.15	2210
2051.62	2232
2054.09	2204
2056.56	2198
2059.03	2240
2061.49	2212
2063.96	2190
2066.42	2234
2068.89	2182
2071.35	2172
2073.81	2234
2076.27	2130
2078.74	2278
2081.2	2202
2083.65	2176
2086.11	2222
2088.57	2098
2091.03	2238
2093.48	2222
2095.94	2184
2098.39	2134
2100.84	2194
2103.29	2200
2105.75	2180
2108.2	2162
2110.65	2196
2113.09	2146
2115.54	2108
2117.99	2152
2120.44	2192
2122.88	2116
2125.33	2180
2127.77	2130
2130.21	2110
2132.65	2172
2135.09	2150
2137.53	2138
2139.97	2104
2142.41	2168
2144.85	2168
2147.29	2180
2149.72	2166
2152.16	2144
2154.59	2166
2157.03	2124
2159.46	2154
2161.89	2114
2164.32	2126
2166.75	2124
2169.18	2178
2171.61	2156
2174.04	2136
2176.46	2150
2178.89	2180
2181.32	2112
2183.74	2142
2186.16	2100
2188.59	2198
2191.01	2130
2193.43	2100
2195.85	2164
2198.27	2124
2200.69	2138
2203.1	2154
2205.52	2112
2207.94	2138
2210.35	2068
2212.77	2118
2215.18	2118
2217.59	2114
2220	2102
2222.42	2190
2224.83	2082
2227.23	2084
2229.64	2136
2232.05	2132
2234.46	2146
2236.86	2172
2239.27	2112
2241.67	2108
2244.08	2094
2246.48	2136
2248.88	2134
2251.28	2130
2253.68	2062
2256.08	2090
2258.48	2086
2260.88	2090
2263.27	2062
2265.67	2056
2268.06	2036
2270.46	2056
2272.85	2114
2275.25	2094
2277.64	2096
2280.03	2056
2282.42	2156
2284.81	2100
2287.2	2074
2289.58	2110
2291.97	2054
2294.36	2066
2296.74	2122
2299.13	2054
2301.51	2056
2303.89	2146
2306.28	2064
2308.66	2068
2311.04	2094
2313.42	2020
2315.8	2080
2318.17	2112
2320.55	2070
2322.93	2100
2325.3	2064
2327.68	2030
2330.05	1976
2332.42	2078
2334.8	2040
2337.17	2048
2339.54	2068
2341.91	2100
2344.28	2036
2346.64	2094
2349.01	2066
2351.38	2020
2353.74	2074
2356.11	2040
2358.47	2022
2360.83	1996
2363.2	2002
2365.56	2078
2367.92	2018
2370.28	2074
2372.64	2050
2375	2024
2377.35	2076
2379.71	2028
2382.06	2018
2384.42	2014
2386.77	2030
2389.13	1990
2391.48	2044
2393.83	2004
2396.18	2016
2398.53	2036
2400.88	2046
2403.23	2022
2405.58	2090
2407.92	2022
2410.27	2024
2412.62	2070
2414.96	1992
2417.3	2024
2419.65	1946
2421.99	2004
2424.33	2002
2426.67	2032
2429.01	2050
2431.35	2042
2433.69	2018
2436.02	2024
2438.36	2036
2440.69	2060
2443.03	2058
2445.36	2016
2447.7	2030
2450.03	2006
2452.36	1994
2454.69	2014
2457.02	2002
2459.35	2008
2461.68	2022
2464.01	2024
2466.33	1960
2468.66	1962
2470.98	2034
2473.31	2038
2475.63	2012
2477.95	2014
2480.27	1974
2482.6	1948
2484.92	1954
2487.24	1980
2489.56	1930
2491.87	1970
2494.19	1926
2496.5	1956
2498.82	1940
2501.14	1968
2503.45	1986
2505.76	1944
2508.07	1898
2510.39	2042
2512.7	1928
2515.01	1972
2517.31	2004
2519.62	1916
2521.93	1916
2524.24	1960
2526.54	1984
2528.85	2000
2531.15	1952
2533.45	1920
2535.76	1930
2538.06	1964
2540.36	1986
2542.66	1964
2544.96	1994
2547.26	1960
2549.56	1974
2551.85	1968
2554.15	1954
2556.45	1986
2558.74	1964
2561.03	1982
2563.33	1996
2565.62	2002
2567.91	2012
2570.2	1958
2572.49	2002
2574.78	1964
2577.07	1940
2579.36	1998
2581.64	1984
2583.93	1960
2586.22	1944
2588.5	2000
2590.78	1984
2593.06	1960
2595.35	1962
2597.63	1956
2599.91	1894
2602.19	1972
2604.47	1942
2606.74	1936
2609.02	1980
2611.3	1972
2613.58	1948
2615.85	1972
2618.12	1958
2620.4	1974
2622.67	1950
2624.94	1904
2627.21	1938
2629.48	1922
2631.75	1858
2634.02	1976
2636.29	1906
2638.56	1944
2640.82	1978
2643.09	1866
2645.35	1896
2647.62	1906
2649.88	1936
2652.14	1878
2654.4	1930
2656.66	1888
2658.92	1952
2661.18	1914
2663.44	1976
2665.7	1874
2667.96	1888
2670.21	1910
2672.47	1924
2674.72	1910
2676.98	1908
2679.23	1920
2681.48	1916
2683.73	1946
2685.98	1942
2688.23	1936
2690.48	1938
2692.73	1880
2694.98	1918
2697.22	1890
2699.47	1916
2701.72	1922
2703.96	1872
2706.2	1990
2708.45	1940
2710.69	1946
2712.93	1946
2715.17	1916
2717.41	1946
2719.65	2014
2721.89	1878
2724.12	1918
2726.36	1966
2728.6	1910
2730.83	1936
2733.07	1964
2735.3	1896
2737.53	1828
2739.76	1958
2742	1856
2744.23	1932
2746.46	1940
2748.68	1948
2750.91	1882
2753.14	1892
2755.37	1888
2757.59	1884
2759.82	1924
2762.04	1908
2764.27	1864
2766.49	1878
2768.71	1842
2770.93	1942
2773.15	1876
2775.37	1918
2777.59	1880
2779.81	1878
2782.03	1884
2784.24	1892
2786.46	1926
2788.67	1852
2790.89	1902
2793.1	1800
2795.31	1894
2797.53	1900
2799.74	1846
2801.95	1880
2804.16	1904
2806.37	1810
2808.58	1838
2810.78	1854
2812.99	1854
2815.2	1906
2817.4	1884
2819.6	1842
2821.81	1884
2824.01	1962
2826.21	1974
2828.41	1950
2830.61	1912
2832.81	2022
2835.01	2000
2837.21	2050
2839.41	2028
2841.61	1992
2843.8	1972
2846	1952
2848.19	1984
2850.39	2036
2852.58	1974
2854.77	1890
2856.96	1990
2859.15	1976
2861.34	1984
2863.53	1958
2865.72	2006
2867.91	2038
2870.09	1990
2872.28	1978
2874.47	2066
2876.65	2052
2878.83	2092
2881.02	2078
2883.2	2078
2885.38	1980
2887.56	2052
2889.74	2070
2891.92	2096
2894.1	2062
2896.28	2068
2898.46	2124
2900.63	2092
2902.81	2194
2904.98	2132
2907.16	2130
2909.33	2212
2911.5	2208
2913.67	2232
2915.85	2246
2918.02	2304
2920.19	2404
2922.35	2370
2924.52	2310
2926.69	2348
2928.86	2342
2931.02	2446
2933.19	2440
2935.35	2478
2937.51	2510
2939.68	2524
2941.84	2530
2944	2578
2946.16	2452
2948.32	2376
2950.48	2372
2952.64	2310
2954.79	2234
2956.95	2216
2959.11	2194
2961.26	2224
2963.42	2128
2965.57	2004
2967.73	2072
2969.88	2044
2972.03	2130
2974.18	2108
2976.33	2080
2978.48	2024
2980.63	2030
2982.78	2072
2984.92	2116
2987.07	2162
2989.22	1988
2991.36	2040
2993.5	1992
2995.65	2042
2997.79	2016
2999.93	1996
